main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,tomorrow?
CKR-SHTDU,Friday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,92.5,0 days
CKR-SHTDU,Friday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,91.46341463414635,0 days
CKR-SHTDU,Friday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,78.4090909090909,0 days
CKR-SHTDU,Monday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 08:30:00,SHTDU,BANDUNG DIPATI UKUR,86.31229235880399,0 days
CKR-SHTDU,Monday,2023-12-02 07:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 09:30:00,SHTDU,BANDUNG DIPATI UKUR,40.833333333333336,0 days
CKR-SHTDU,Monday,2023-12-02 08:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 10:30:00,SHTDU,BANDUNG DIPATI UKUR,78.95470383275261,0 days
CKR-SHTDU,Monday,2023-12-02 09:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 11:30:00,SHTDU,BANDUNG DIPATI UKUR,17.321428571428573,0 days
CKR-SHTDU,Monday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 12:30:00,SHTDU,BANDUNG DIPATI UKUR,58.292682926829265,0 days
CKR-SHTDU,Monday,2023-12-02 11:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 13:30:00,SHTDU,BANDUNG DIPATI UKUR,49.285714285714285,0 days
CKR-SHTDU,Monday,2023-12-02 12:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 14:30:00,SHTDU,BANDUNG DIPATI UKUR,47.82312925170068,0 days
CKR-SHTDU,Monday,2023-12-02 14:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 16:30:00,SHTDU,BANDUNG DIPATI UKUR,57.58710801393728,0 days
CKR-SHTDU,Monday,2023-12-02 16:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 18:30:00,SHTDU,BANDUNG DIPATI UKUR,57.985347985347985,0 days
CKR-SHTDU,Monday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,50.142857142857146,0 days
CKR-SHTDU,Monday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,44.98257839721254,0 days
CKR-SHTDU,Monday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,30.0,0 days
CKR-SHTDU,Saturday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 08:30:00,SHTDU,BANDUNG DIPATI UKUR,84.0,0 days
CKR-SHTDU,Saturday,2023-12-02 07:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 09:30:00,SHTDU,BANDUNG DIPATI UKUR,34.395604395604394,0 days
CKR-SHTDU,Saturday,2023-12-02 08:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 10:30:00,SHTDU,BANDUNG DIPATI UKUR,91.57142857142857,0 days
CKR-SHTDU,Saturday,2023-12-02 09:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 11:30:00,SHTDU,BANDUNG DIPATI UKUR,75.42857142857142,0 days
CKR-SHTDU,Saturday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 12:30:00,SHTDU,BANDUNG DIPATI UKUR,81.02564102564102,0 days
CKR-SHTDU,Saturday,2023-12-02 12:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 14:30:00,SHTDU,BANDUNG DIPATI UKUR,72.57142857142857,0 days
CKR-SHTDU,Saturday,2023-12-02 14:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 16:30:00,SHTDU,BANDUNG DIPATI UKUR,84.5,0 days
CKR-SHTDU,Saturday,2023-12-02 16:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 18:30:00,SHTDU,BANDUNG DIPATI UKUR,73.89285714285714,0 days
CKR-SHTDU,Saturday,2023-12-02 17:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 19:30:00,SHTDU,BANDUNG DIPATI UKUR,36.666666666666664,0 days
CKR-SHTDU,Saturday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,66.85714285714286,0 days
CKR-SHTDU,Saturday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 21:30:00,SHTDU,BANDUNG DIPATI UKUR,87.5,0 days
CKR-SHTDU,Saturday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,59.392857142857146,0 days
CKR-SHTDU,Saturday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,34.0,0 days
CKR-SHTDU,Sunday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 08:30:00,SHTDU,BANDUNG DIPATI UKUR,35.17857142857143,0 days
CKR-SHTDU,Sunday,2023-12-02 08:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 10:30:00,SHTDU,BANDUNG DIPATI UKUR,52.71428571428571,0 days
CKR-SHTDU,Sunday,2023-12-02 09:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 11:30:00,SHTDU,BANDUNG DIPATI UKUR,35.0,0 days
CKR-SHTDU,Sunday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 12:30:00,SHTDU,BANDUNG DIPATI UKUR,61.24542124542124,0 days
CKR-SHTDU,Sunday,2023-12-02 11:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 13:30:00,SHTDU,BANDUNG DIPATI UKUR,50.0,0 days
CKR-SHTDU,Sunday,2023-12-02 12:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 14:30:00,SHTDU,BANDUNG DIPATI UKUR,66.02787456445994,0 days
CKR-SHTDU,Sunday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 15:30:00,SHTDU,BANDUNG DIPATI UKUR,30.0,0 days
CKR-SHTDU,Sunday,2023-12-02 14:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 16:30:00,SHTDU,BANDUNG DIPATI UKUR,78.88888888888889,0 days
CKR-SHTDU,Sunday,2023-12-02 16:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 18:30:00,SHTDU,BANDUNG DIPATI UKUR,82.22222222222223,0 days
CKR-SHTDU,Sunday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,100.0,0 days
CKR-SHTDU,Sunday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,79.5578231292517,0 days
CKR-SHTDU,Sunday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,52.67399267399267,0 days
CKR-SHTDU,Sunday,2023-12-02 22:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 00:30:00,SHTDU,BANDUNG DIPATI UKUR,16.666666666666668,1 days
CKR-SHTDU,Thursday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 08:30:00,SHTDU,BANDUNG DIPATI UKUR,41.75,0 days
CKR-SHTDU,Thursday,2023-12-02 08:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 10:30:00,SHTDU,BANDUNG DIPATI UKUR,54.03571428571429,0 days
CKR-SHTDU,Thursday,2023-12-02 09:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 11:30:00,SHTDU,BANDUNG DIPATI UKUR,50.0,0 days
CKR-SHTDU,Thursday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 12:30:00,SHTDU,BANDUNG DIPATI UKUR,44.43609022556391,0 days
CKR-SHTDU,Thursday,2023-12-02 12:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 14:30:00,SHTDU,BANDUNG DIPATI UKUR,42.16931216931217,0 days
CKR-SHTDU,Thursday,2023-12-02 14:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 16:30:00,SHTDU,BANDUNG DIPATI UKUR,61.951219512195124,0 days
CKR-SHTDU,Thursday,2023-12-02 16:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 18:30:00,SHTDU,BANDUNG DIPATI UKUR,60.256410256410255,0 days
CKR-SHTDU,Thursday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,56.63003663003663,0 days
CKR-SHTDU,Thursday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 21:30:00,SHTDU,BANDUNG DIPATI UKUR,10.0,0 days
CKR-SHTDU,Thursday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,50.48780487804878,0 days
CKR-SHTDU,Thursday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,45.0,0 days
CKR-SHTDU,Tuesday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 08:30:00,SHTDU,BANDUNG DIPATI UKUR,42.50871080139373,0 days
CKR-SHTDU,Tuesday,2023-12-02 08:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 10:30:00,SHTDU,BANDUNG DIPATI UKUR,54.73684210526316,0 days
CKR-SHTDU,Tuesday,2023-12-02 09:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 11:30:00,SHTDU,BANDUNG DIPATI UKUR,38.333333333333336,0 days
CKR-SHTDU,Tuesday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 12:30:00,SHTDU,BANDUNG DIPATI UKUR,47.52613240418119,0 days
CKR-SHTDU,Tuesday,2023-12-02 12:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 14:30:00,SHTDU,BANDUNG DIPATI UKUR,37.05069124423964,0 days
CKR-SHTDU,Tuesday,2023-12-02 14:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 16:30:00,SHTDU,BANDUNG DIPATI UKUR,52.85714285714286,0 days
CKR-SHTDU,Tuesday,2023-12-02 16:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 18:30:00,SHTDU,BANDUNG DIPATI UKUR,51.7063492063492,0 days
CKR-SHTDU,Tuesday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,58.0,0 days
CKR-SHTDU,Tuesday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,44.345238095238095,0 days
CKR-SHTDU,Tuesday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,44.89795918367347,0 days
CKR-SHTDU,Wednesday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 08:30:00,SHTDU,BANDUNG DIPATI UKUR,37.99227799227799,0 days
CKR-SHTDU,Wednesday,2023-12-02 07:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 09:30:00,SHTDU,BANDUNG DIPATI UKUR,28.571428571428573,0 days
CKR-SHTDU,Wednesday,2023-12-02 08:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 10:30:00,SHTDU,BANDUNG DIPATI UKUR,53.066202090592334,0 days
CKR-SHTDU,Wednesday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 12:30:00,SHTDU,BANDUNG DIPATI UKUR,40.82142857142857,0 days
CKR-SHTDU,Wednesday,2023-12-02 12:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 14:30:00,SHTDU,BANDUNG DIPATI UKUR,44.23076923076923,0 days
CKR-SHTDU,Wednesday,2023-12-02 14:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 16:30:00,SHTDU,BANDUNG DIPATI UKUR,51.61172161172161,0 days
CKR-SHTDU,Wednesday,2023-12-02 16:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 18:30:00,SHTDU,BANDUNG DIPATI UKUR,60.40816326530612,0 days
CKR-SHTDU,Wednesday,2023-12-02 18:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 20:30:00,SHTDU,BANDUNG DIPATI UKUR,50.27777777777778,0 days
CKR-SHTDU,Wednesday,2023-12-02 20:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 22:30:00,SHTDU,BANDUNG DIPATI UKUR,47.69230769230769,0 days
CKR-SHTDU,Wednesday,2023-12-02 21:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:30:00,2023-12-02 23:30:00,SHTDU,BANDUNG DIPATI UKUR,67.14285714285714,0 days
CKR-SHTJTNGR,Friday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 08:45:00,SHTJTNGR,JATINANGOR,20.0,0 days
CKR-SHTJTNGR,Friday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 12:45:00,SHTJTNGR,JATINANGOR,40.0,0 days
CKR-SHTJTNGR,Friday,2023-12-02 15:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 17:45:00,SHTJTNGR,JATINANGOR,56.666666666666664,0 days
CKR-SHTJTNGR,Monday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 08:45:00,SHTJTNGR,JATINANGOR,60.0,0 days
CKR-SHTJTNGR,Sunday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 08:45:00,SHTJTNGR,JATINANGOR,17.5,0 days
CKR-SHTJTNGR,Sunday,2023-12-02 10:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 12:45:00,SHTJTNGR,JATINANGOR,40.0,0 days
CKR-SHTJTNGR,Sunday,2023-12-02 15:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 17:45:00,SHTJTNGR,JATINANGOR,95.0,0 days
CKR-SHTJTNGR,Sunday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 21:45:00,SHTJTNGR,JATINANGOR,90.0,0 days
CKR-SHTJTNGR,Thursday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 21:45:00,SHTJTNGR,JATINANGOR,12.5,0 days
CKR-SHTJTNGR,Tuesday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 02:45:00,2023-12-02 08:45:00,SHTJTNGR,JATINANGOR,20.0,0 days
CKR-SHTSMD,Friday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,40.50420168067227,0 days
CKR-SHTSMD,Friday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,58.75,0 days
CKR-SHTSMD,Friday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,81.42857142857143,0 days
CKR-SHTSMD,Monday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,62.78745644599303,0 days
CKR-SHTSMD,Monday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,58.607142857142854,0 days
CKR-SHTSMD,Monday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,32.59398496240602,0 days
CKR-SHTSMD,Saturday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,57.69230769230769,0 days
CKR-SHTSMD,Saturday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,67.59398496240601,0 days
CKR-SHTSMD,Saturday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,27.30612244897959,0 days
CKR-SHTSMD,Sunday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,37.6530612244898,0 days
CKR-SHTSMD,Sunday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,83.42105263157895,0 days
CKR-SHTSMD,Sunday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,71.63265306122449,0 days
CKR-SHTSMD,Thursday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,34.78764478764479,0 days
CKR-SHTSMD,Thursday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,49.64858670741024,0 days
CKR-SHTSMD,Thursday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,32.02764976958525,0 days
CKR-SHTSMD,Tuesday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,37.7992277992278,0 days
CKR-SHTSMD,Tuesday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,45.35714285714286,0 days
CKR-SHTSMD,Tuesday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,32.20779220779221,0 days
CKR-SHTSMD,Wednesday,2023-12-02 06:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 10:45:00,SHTSMD,SUMEDANG,36.9327731092437,0 days
CKR-SHTSMD,Wednesday,2023-12-02 13:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 17:45:00,SHTSMD,SUMEDANG,41.79591836734694,0 days
CKR-SHTSMD,Wednesday,2023-12-02 19:00:00,CKR,CIKARANG LIPPO RUKO ROXY,0 days 04:45:00,2023-12-02 23:45:00,SHTSMD,SUMEDANG,35.18367346938775,0 days
CRB-BBT,Friday,2023-12-02 10:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 13:00:00,BBT,BANDUNG BUAH BATU,57.857142857142854,0 days
CRB-BBT,Friday,2023-12-02 12:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 15:00:00,BBT,BANDUNG BUAH BATU,46.111111111111114,0 days
CRB-BBT,Friday,2023-12-02 13:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 16:00:00,BBT,BANDUNG BUAH BATU,32.0,0 days
CRB-BBT,Friday,2023-12-02 14:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 17:00:00,BBT,BANDUNG BUAH BATU,72.12121212121212,0 days
CRB-BBT,Friday,2023-12-02 15:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 18:00:00,BBT,BANDUNG BUAH BATU,71.14285714285714,0 days
CRB-BBT,Friday,2023-12-02 16:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 19:00:00,BBT,BANDUNG BUAH BATU,64.61538461538461,0 days
CRB-BBT,Friday,2023-12-02 17:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 20:00:00,BBT,BANDUNG BUAH BATU,75.23809523809524,0 days
CRB-BBT,Friday,2023-12-02 18:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 21:00:00,BBT,BANDUNG BUAH BATU,59.04761904761905,0 days
CRB-BBT,Friday,2023-12-02 19:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 22:00:00,BBT,BANDUNG BUAH BATU,50.0,0 days
CRB-BBT,Friday,2023-12-02 21:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 00:00:00,BBT,BANDUNG BUAH BATU,45.0,1 days
CRB-BBT,Monday,2023-12-02 05:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 08:00:00,BBT,BANDUNG BUAH BATU,66.08695652173913,0 days
CRB-BBT,Monday,2023-12-02 06:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 09:00:00,BBT,BANDUNG BUAH BATU,70.0,0 days
CRB-BBT,Monday,2023-12-02 09:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 12:00:00,BBT,BANDUNG BUAH BATU,100.0,0 days
CRB-BBT,Monday,2023-12-02 10:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 13:00:00,BBT,BANDUNG BUAH BATU,90.0,0 days
CRB-BBT,Monday,2023-12-02 11:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 14:00:00,BBT,BANDUNG BUAH BATU,90.0,0 days
CRB-BBT,Monday,2023-12-02 12:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 15:00:00,BBT,BANDUNG BUAH BATU,66.66666666666667,0 days
CRB-BBT,Monday,2023-12-02 13:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 16:00:00,BBT,BANDUNG BUAH BATU,75.0,0 days
CRB-BBT,Monday,2023-12-02 14:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 17:00:00,BBT,BANDUNG BUAH BATU,92.0,0 days
CRB-BBT,Monday,2023-12-02 15:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 18:00:00,BBT,BANDUNG BUAH BATU,67.5,0 days
CRB-BBT,Monday,2023-12-02 16:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 19:00:00,BBT,BANDUNG BUAH BATU,62.857142857142854,0 days
CRB-BBT,Monday,2023-12-02 17:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 20:00:00,BBT,BANDUNG BUAH BATU,73.33333333333333,0 days
CRB-BBT,Monday,2023-12-02 18:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 21:00:00,BBT,BANDUNG BUAH BATU,30.0,0 days
CRB-BBT,Saturday,2023-12-02 05:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 08:00:00,BBT,BANDUNG BUAH BATU,80.0,0 days
CRB-BBT,Saturday,2023-12-02 06:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 09:00:00,BBT,BANDUNG BUAH BATU,80.0,0 days
CRB-BBT,Saturday,2023-12-02 10:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 13:00:00,BBT,BANDUNG BUAH BATU,36.666666666666664,0 days
CRB-BBT,Saturday,2023-12-02 11:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 14:00:00,BBT,BANDUNG BUAH BATU,80.0,0 days
CRB-BBT,Saturday,2023-12-02 12:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 15:00:00,BBT,BANDUNG BUAH BATU,61.81818181818182,0 days
CRB-BBT,Saturday,2023-12-02 13:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 16:00:00,BBT,BANDUNG BUAH BATU,50.0,0 days
CRB-BBT,Saturday,2023-12-02 14:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 17:00:00,BBT,BANDUNG BUAH BATU,69.54545454545455,0 days
CRB-BBT,Saturday,2023-12-02 15:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 18:00:00,BBT,BANDUNG BUAH BATU,56.666666666666664,0 days
CRB-BBT,Saturday,2023-12-02 16:00:00,CRB,CIREBON PILANG RAYA,0 days 03:00:00,2023-12-02 19:00:00,BBT,BANDUNG BUAH BATU,43.63636363636363,0 days
