main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,minimal_n_departures,maximal_load_factor,Rata-Rata penumpang,tomorrow?
PST-SHTCWNG,Saturday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 15:00:00,SHTCWNG,JAKARTA CAWANG,40.0,1.0,40.0,4.0,0 days
PST-SHTCWNG,Saturday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 17:00:00,SHTCWNG,JAKARTA CAWANG,56.666666666666664,1.0,56.666666666666664,5.0,0 days
PST-SHTCWNG,Saturday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 18:00:00,SHTCWNG,JAKARTA CAWANG,12.5,1.0,12.5,1.0,0 days
PST-SHTCWNG,Saturday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 19:00:00,SHTCWNG,JAKARTA CAWANG,33.92857142857143,1.0,33.92857142857143,3.0,0 days
PST-SHTCWNG,Saturday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 21:00:00,SHTCWNG,JAKARTA CAWANG,37.096774193548384,1.0,37.096774193548384,4.0,0 days
PST-SHTCWNG,Saturday,2023-12-02 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 23:00:00,SHTCWNG,JAKARTA CAWANG,20.0,1.0,20.0,2.0,0 days
PST-SHTCWNG,Saturday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 00:00:00,SHTCWNG,JAKARTA CAWANG,50.0,1.0,50.0,5.0,1 days
PST-SHTCWNG,Sunday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 09:00:00,SHTCWNG,JAKARTA CAWANG,10.0,1.0,10.0,1.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 12:00:00,SHTCWNG,JAKARTA CAWANG,25.625,1.0,25.625,2.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 14:00:00,SHTCWNG,JAKARTA CAWANG,62.5,1.0,62.5,5.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 16:00:00,SHTCWNG,JAKARTA CAWANG,87.5,1.0,87.5,7.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 17:00:00,SHTCWNG,JAKARTA CAWANG,40.0,1.0,40.0,4.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 18:00:00,SHTCWNG,JAKARTA CAWANG,66.66666666666667,1.0,66.66666666666667,5.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 19:00:00,SHTCWNG,JAKARTA CAWANG,78.57142857142857,1.0,78.57142857142857,6.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 20:00:00,SHTCWNG,JAKARTA CAWANG,85.0,1.0,85.0,7.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 21:00:00,SHTCWNG,JAKARTA CAWANG,94.33884297520662,1.0,94.33884297520662,9.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 22:00:00,SHTCWNG,JAKARTA CAWANG,98.30508474576271,1.0,98.30508474576271,32.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 23:00:00,SHTCWNG,JAKARTA CAWANG,91.66666666666667,1.0,91.66666666666667,7.0,0 days
PST-SHTCWNG,Sunday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 00:00:00,SHTCWNG,JAKARTA CAWANG,93.75,1.0,93.75,8.0,1 days
PST-SHTCWNG,Sunday,2023-12-02 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 01:00:00,SHTCWNG,JAKARTA CAWANG,100.0,1.0,100.0,9.0,1 days
PST-SHTCWNG,Thursday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 09:00:00,SHTCWNG,JAKARTA CAWANG,37.5,1.0,37.5,3.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 15:00:00,SHTCWNG,JAKARTA CAWANG,62.5,1.0,62.5,5.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 17:00:00,SHTCWNG,JAKARTA CAWANG,55.27777777777778,1.0,55.27777777777778,5.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 19:00:00,SHTCWNG,JAKARTA CAWANG,28.75,1.0,28.75,2.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 20:00:00,SHTCWNG,JAKARTA CAWANG,75.0,1.0,75.0,6.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 21:00:00,SHTCWNG,JAKARTA CAWANG,42.0,1.0,42.0,4.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 22:00:00,SHTCWNG,JAKARTA CAWANG,10.0,1.0,10.0,1.0,0 days
PST-SHTCWNG,Thursday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 00:00:00,SHTCWNG,JAKARTA CAWANG,43.333333333333336,1.0,43.333333333333336,4.0,1 days
PST-SHTCWNG,Thursday,2023-12-02 23:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 02:00:00,SHTCWNG,JAKARTA CAWANG,10.0,1.0,10.0,1.0,1 days
PST-SHTCWNG,Tuesday,2023-12-02 00:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 03:00:00,SHTCWNG,JAKARTA CAWANG,10.0,1.0,10.0,1.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 09:00:00,SHTCWNG,JAKARTA CAWANG,41.25,1.0,41.25,4.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 12:00:00,SHTCWNG,JAKARTA CAWANG,37.5,1.0,37.5,3.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 15:00:00,SHTCWNG,JAKARTA CAWANG,27.619047619047617,1.0,27.619047619047617,2.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 17:00:00,SHTCWNG,JAKARTA CAWANG,71.66666666666667,1.0,71.66666666666667,6.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 19:00:00,SHTCWNG,JAKARTA CAWANG,56.25,1.0,56.25,4.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 21:00:00,SHTCWNG,JAKARTA CAWANG,43.71621621621622,1.0,44.7972972972973,4.0,0 days
PST-SHTCWNG,Tuesday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 00:00:00,SHTCWNG,JAKARTA CAWANG,46.25,1.0,46.25,4.0,1 days
PST-SHTCWNG,Tuesday,2023-12-02 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 01:00:00,SHTCWNG,JAKARTA CAWANG,41.25,1.0,41.25,4.0,1 days
PST-SHTCWNG,Wednesday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 09:00:00,SHTCWNG,JAKARTA CAWANG,25.0,1.0,25.0,2.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 12:00:00,SHTCWNG,JAKARTA CAWANG,20.0,1.0,20.0,2.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 15:00:00,SHTCWNG,JAKARTA CAWANG,32.5,1.0,32.5,3.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 16:00:00,SHTCWNG,JAKARTA CAWANG,50.0,1.0,50.0,4.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 17:00:00,SHTCWNG,JAKARTA CAWANG,35.625,1.0,35.625,3.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 18:00:00,SHTCWNG,JAKARTA CAWANG,12.5,1.0,12.5,1.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 19:00:00,SHTCWNG,JAKARTA CAWANG,25.0,1.0,25.0,2.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 20:00:00,SHTCWNG,JAKARTA CAWANG,75.0,1.0,75.0,7.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 21:00:00,SHTCWNG,JAKARTA CAWANG,47.83783783783784,1.0,47.83783783783784,5.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 23:00:00,SHTCWNG,JAKARTA CAWANG,12.5,1.0,12.5,1.0,0 days
PST-SHTCWNG,Wednesday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 00:00:00,SHTCWNG,JAKARTA CAWANG,10.0,1.0,10.0,1.0,1 days
PST-SHTCWNG,Wednesday,2023-12-02 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:00:00,2023-12-02 01:00:00,SHTCWNG,JAKARTA CAWANG,10.0,1.0,10.0,1.0,1 days
PST-SHTGRL,Friday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 17:15:00,SHTGRL,Bhinneka Shuttle Grogol,100.0,1.0,100.0,8.0,0 days
PST-SHTGRL,Friday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 19:15:00,SHTGRL,Bhinneka Shuttle Grogol,50.0,1.0,50.0,5.0,0 days
PST-SHTGRL,Friday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,50.0,1.0,50.0,5.0,0 days
PST-SHTGRL,Monday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 08:15:00,SHTGRL,Bhinneka Shuttle Grogol,50.0,1.0,50.0,5.0,0 days
PST-SHTGRL,Monday,2023-12-02 08:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 10:15:00,SHTGRL,Bhinneka Shuttle Grogol,50.0,1.0,50.0,5.0,0 days
PST-SHTGRL,Monday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 18:15:00,SHTGRL,Bhinneka Shuttle Grogol,10.0,1.0,10.0,1.0,0 days
PST-SHTGRL,Monday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,30.0,1.0,30.0,3.0,0 days
PST-SHTGRL,Saturday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,39.0,1.0,39.0,4.0,0 days
PST-SHTGRL,Sunday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 17:15:00,SHTGRL,Bhinneka Shuttle Grogol,87.5,1.0,87.5,7.0,0 days
PST-SHTGRL,Sunday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 19:15:00,SHTGRL,Bhinneka Shuttle Grogol,100.0,1.0,100.0,8.0,0 days
PST-SHTGRL,Sunday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,100.0,1.0,100.0,10.0,0 days
PST-SHTGRL,Sunday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 23:15:00,SHTGRL,Bhinneka Shuttle Grogol,90.0,1.0,90.0,9.0,0 days
PST-SHTGRL,Thursday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,30.0,1.0,30.0,3.0,0 days
PST-SHTGRL,Tuesday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 08:15:00,SHTGRL,Bhinneka Shuttle Grogol,10.0,1.0,10.0,1.0,0 days
PST-SHTGRL,Tuesday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,26.0,1.0,26.0,3.0,0 days
PST-SHTGRL,Wednesday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 18:15:00,SHTGRL,Bhinneka Shuttle Grogol,10.0,1.0,10.0,1.0,0 days
PST-SHTGRL,Wednesday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTGRL,Bhinneka Shuttle Grogol,16.666666666666668,1.0,16.666666666666668,2.0,0 days
PST-SHTJTWRN,Friday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 14:15:00,SHTJTWRN,,25.0,1.0,25.0,2.0,0 days
PST-SHTJTWRN,Friday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 18:15:00,SHTJTWRN,,50.0,1.0,50.0,4.0,0 days
PST-SHTJTWRN,Friday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 19:15:00,SHTJTWRN,,34.0,1.0,34.0,3.0,0 days
PST-SHTJTWRN,Friday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,55.0,1.0,55.0,6.0,0 days
PST-SHTJTWRN,Monday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,43.333333333333336,1.0,43.333333333333336,4.0,0 days
PST-SHTJTWRN,Monday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 23:15:00,SHTJTWRN,,20.0,1.0,20.0,2.0,0 days
PST-SHTJTWRN,Saturday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 19:15:00,SHTJTWRN,,40.0,1.0,40.0,4.0,0 days
PST-SHTJTWRN,Saturday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,22.5,1.0,22.5,2.0,0 days
PST-SHTJTWRN,Saturday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 23:15:00,SHTJTWRN,,87.5,1.0,87.5,7.0,0 days
PST-SHTJTWRN,Sunday,2023-12-02 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 13:15:00,SHTJTWRN,,80.0,1.0,80.0,8.0,0 days
PST-SHTJTWRN,Sunday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 19:15:00,SHTJTWRN,,97.5,1.0,97.5,9.0,0 days
PST-SHTJTWRN,Sunday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,90.0,1.0,90.0,9.0,0 days
PST-SHTJTWRN,Thursday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 14:15:00,SHTJTWRN,,62.5,1.0,62.5,5.0,0 days
PST-SHTJTWRN,Thursday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,35.0,1.0,35.0,4.0,0 days
PST-SHTJTWRN,Tuesday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 19:15:00,SHTJTWRN,,10.0,1.0,10.0,1.0,0 days
PST-SHTJTWRN,Tuesday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,70.0,1.0,70.0,7.0,0 days
PST-SHTJTWRN,Wednesday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 20:15:00,SHTJTWRN,,70.0,1.0,70.0,7.0,0 days
PST-SHTJTWRN,Wednesday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:15:00,2023-12-02 23:15:00,SHTJTWRN,,30.0,1.0,30.0,3.0,0 days
PST-SHTKDPT,Friday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:45:00,2023-12-02 19:45:00,SHTKDPT,KADIPATEN,83.33333333333333,1.0,83.33333333333333,5.0,0 days
PST-SHTKDPT,Wednesday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:45:00,2023-12-02 14:45:00,SHTKDPT,KADIPATEN,33.333333333333336,1.0,33.333333333333336,2.0,0 days
PST-SHTKDPT,Wednesday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 02:45:00,2023-12-02 19:45:00,SHTKDPT,KADIPATEN,16.666666666666668,1.0,16.666666666666668,1.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 09:40:00,SHTKRWCI,KARAWACI,48.333333333333336,1.0,48.333333333333336,5.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 12:40:00,SHTKRWCI,KARAWACI,45.625,1.0,45.625,4.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 15:40:00,SHTKRWCI,KARAWACI,40.0,1.0,40.0,4.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 16:40:00,SHTKRWCI,KARAWACI,53.75,1.0,53.75,5.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 17:40:00,SHTKRWCI,KARAWACI,45.0,1.0,45.0,4.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 18:40:00,SHTKRWCI,KARAWACI,69.0625,1.0,69.0625,6.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 19:40:00,SHTKRWCI,KARAWACI,79.41176470588235,1.0,79.41176470588235,6.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 20:40:00,SHTKRWCI,KARAWACI,100.0,1.0,100.0,8.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 21:40:00,SHTKRWCI,KARAWACI,84.58333333333333,1.0,84.58333333333333,7.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 22:40:00,SHTKRWCI,KARAWACI,68.75,1.0,68.75,6.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 23:40:00,SHTKRWCI,KARAWACI,90.0,1.0,90.0,9.0,0 days
PST-SHTKRWCI,Friday,2023-12-02 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 01:40:00,SHTKRWCI,KARAWACI,75.0,1.0,75.0,6.0,1 days
PST-SHTKRWCI,Monday,2023-12-02 11:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 14:40:00,SHTKRWCI,KARAWACI,75.0,1.0,75.0,6.0,0 days
PST-SHTKRWCI,Monday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 19:40:00,SHTKRWCI,KARAWACI,37.5,1.0,37.5,3.0,0 days
PST-SHTKRWCI,Monday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 21:40:00,SHTKRWCI,KARAWACI,50.0,1.0,50.0,4.0,0 days
PST-SHTKRWCI,Monday,2023-12-02 20:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 23:40:00,SHTKRWCI,KARAWACI,75.0,1.0,75.0,6.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 12:40:00,SHTKRWCI,KARAWACI,70.83333333333333,1.0,70.83333333333333,6.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 15:40:00,SHTKRWCI,KARAWACI,62.5,1.0,62.5,5.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 13:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 16:40:00,SHTKRWCI,KARAWACI,31.25,1.0,31.25,2.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 18:40:00,SHTKRWCI,KARAWACI,53.333333333333336,1.0,53.333333333333336,5.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 19:40:00,SHTKRWCI,KARAWACI,43.333333333333336,1.0,43.333333333333336,4.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 20:40:00,SHTKRWCI,KARAWACI,37.5,1.0,37.5,3.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 21:40:00,SHTKRWCI,KARAWACI,62.5,1.0,62.5,5.0,0 days
PST-SHTKRWCI,Saturday,2023-12-02 22:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 01:40:00,SHTKRWCI,KARAWACI,52.5,1.0,52.5,5.0,1 days
PST-SHTKRWCI,Sunday,2023-12-02 09:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 12:40:00,SHTKRWCI,KARAWACI,87.5,1.0,87.5,7.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 15:40:00,SHTKRWCI,KARAWACI,10.0,1.0,10.0,1.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 14:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 17:40:00,SHTKRWCI,KARAWACI,100.0,1.0,100.0,8.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 15:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 18:40:00,SHTKRWCI,KARAWACI,62.5,1.0,62.5,5.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 16:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 19:40:00,SHTKRWCI,KARAWACI,88.19444444444444,1.0,88.19444444444444,7.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 17:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 20:40:00,SHTKRWCI,KARAWACI,87.5,1.0,87.5,7.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 18:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 21:40:00,SHTKRWCI,KARAWACI,83.75,1.0,83.75,7.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 19:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 22:40:00,SHTKRWCI,KARAWACI,93.75,1.0,93.75,8.0,0 days
PST-SHTKRWCI,Sunday,2023-12-02 21:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 00:40:00,SHTKRWCI,KARAWACI,25.0,1.0,25.0,2.0,1 days
PST-SHTKRWCI,Thursday,2023-12-02 06:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 09:40:00,SHTKRWCI,KARAWACI,43.75,1.0,43.75,4.0,0 days
PST-SHTKRWCI,Thursday,2023-12-02 12:00:00,PST,BANDUNG PASTEUR SQUARE,0 days 03:40:00,2023-12-02 15:40:00,SHTKRWCI,KARAWACI,37.5,1.0,37.5,4.0,0 days
